PR-number,labels,created_date,creator_username,status,PR-title,PR-URL
2691,,2023-07-10T09:07:32Z,janlindstrom,closed,MDEV-31413 : Node has been dropped from the cluster on Startup / Shut…,https://github.com/MariaDB/server/pull/2691
2690,MariaDB Foundation,2023-07-10T02:35:19Z,grooverdan,closed,MDEV-21194: mariadb-install-db doesn't properly grant proxy privileges to all created user accounts,https://github.com/MariaDB/server/pull/2690
2689,MariaDB Foundation,2023-07-10T01:45:14Z,grooverdan,closed,MDEV-31336: pam_user_map : not supporting username or groupname conta…,https://github.com/MariaDB/server/pull/2689
2688,MariaDB Foundation,2023-07-06T06:50:48Z,grooverdan,closed,MDEV-31369 Disable TLS v1.0 and 1.1 for MariaDB,https://github.com/MariaDB/server/pull/2688
2687,,2023-07-05T08:06:35Z,grooverdan,closed,MDEV-31627 innodb large file sizes overflow in logs,https://github.com/MariaDB/server/pull/2687
2686,,2023-07-05T06:50:43Z,grooverdan,closed,MDEV-31625 connect engine file_type=DBF insert fails,https://github.com/MariaDB/server/pull/2686
2685,MariaDB Foundation,2023-07-04T15:28:27Z,an3l,closed,MDEV-31618: Server crashes in process_i_s_table_temporary_tables/get_all_tables,https://github.com/MariaDB/server/pull/2685
2684,External Contribution,2023-07-03T16:47:32Z,dlenski,open,[MDEV-31585] Stop trusting or relying on client identifying information sent prior to the TLS handshake,https://github.com/MariaDB/server/pull/2684
2683,MariaDB Corporation,2023-07-03T01:34:32Z,mariadb-RexJohnston,closed,MDEV-31432 tmp_table field accessed after free,https://github.com/MariaDB/server/pull/2683
2682,MariaDB Corporation,2023-06-29T15:55:53Z,bnestere,closed,MDEV-30619: Parallel Slave SQL Thread Can Update Seconds_Behind_Master with Active Workers,https://github.com/MariaDB/server/pull/2682
2681,,2023-06-28T21:35:29Z,dlenski,closed,[MDEV-15935] Connection redirection mechanism,https://github.com/MariaDB/server/pull/2681
2680,"GSoC, External Contribution",2023-06-28T13:57:38Z,Vanislavsky,open,MDEV-30182: Optimize open_tables to take O(N) time,https://github.com/MariaDB/server/pull/2680
2679,MariaDB Corporation,2023-06-27T05:08:25Z,mariadb-RexJohnston,closed,MDEV-28622 Item_subselect eliminated flag set but Item still evaluated/used.,https://github.com/MariaDB/server/pull/2679
2678,MariaDB Corporation,2023-06-26T17:15:26Z,bnestere,closed,MDEV-30978: On slave XA COMMIT/XA ROLLBACK fail to return an error in read-only mode,https://github.com/MariaDB/server/pull/2678
2677,,2023-06-22T18:23:55Z,lottaquestions,closed,Facilitate translation of MariaDB error messages to new languages,https://github.com/MariaDB/server/pull/2677
2676,,2023-06-22T16:59:48Z,lottaquestions,closed,MDEV-31530 Localizations for Swahili language,https://github.com/MariaDB/server/pull/2676
2675,MariaDB Foundation,2023-06-22T07:06:37Z,grooverdan,closed,MDEV-20286 mariabackup fails when innodb_max_dirty_pages_pct contains…,https://github.com/MariaDB/server/pull/2675
2674,MariaDB Foundation,2023-06-20T11:41:23Z,LinuxJedi,closed,MDEV-30188: fixes for 32-bit,https://github.com/MariaDB/server/pull/2674
2673,Codership,2023-06-17T05:54:50Z,janlindstrom,closed,MDEV-31173 : Server crashes when setting wsrep_cluster_address after …,https://github.com/MariaDB/server/pull/2673
2672,Codership,2023-06-17T05:52:13Z,janlindstrom,closed,MDEV-31173 : Server crashes when setting wsrep_cluster_address after …,https://github.com/MariaDB/server/pull/2672
2671,,2023-06-16T20:48:43Z,HugoWenTD,closed,[MDEV-33479] Extend Unix socket authentication to support authentication_string,https://github.com/MariaDB/server/pull/2671
2670,,2023-06-16T00:36:44Z,mariadb-RexJohnston,closed,MDEV-31431 support sql standard <explicit table> expressions,https://github.com/MariaDB/server/pull/2670
2669,MariaDB Foundation,2023-06-15T05:28:36Z,grooverdan,closed,MDEV-27038 Custom configuration file procedure does not work with Doc…,https://github.com/MariaDB/server/pull/2669
2668,,2023-06-13T02:11:01Z,grooverdan,closed,MDEV-31450 mem_root->flags corruption in calculate_block_sizes,https://github.com/MariaDB/server/pull/2668
2667,,2023-06-12T11:23:58Z,illuusio,closed,MDEV-31242: Make sure every Debian post/pre script is using bash,https://github.com/MariaDB/server/pull/2667
2666,MariaDB Foundation,2023-06-09T22:41:10Z,grooverdan,closed,MDEV-31268 Fedora MariaDB-shared replaces mariadb-connector-c,https://github.com/MariaDB/server/pull/2666
2665,MariaDB Corporation,2023-06-09T16:02:31Z,bnestere,closed,MDEV-26272: The macro MASTER_INFO_VAR invokes undefined behaviour,https://github.com/MariaDB/server/pull/2665
2664,,2023-06-07T12:39:51Z,illuusio,closed,MDEV-31423: Make sure that datadir is available with SySV-init script,https://github.com/MariaDB/server/pull/2664
2663,MariaDB Corporation,2023-06-06T16:40:56Z,bnestere,closed,MDEV-13915 (10.5): STOP SLAVE takes very long time on a busy system,https://github.com/MariaDB/server/pull/2663
2662,"need feedback, MariaDB Foundation",2023-06-05T03:16:36Z,grooverdan,open,MDEV-30587: TLS/SSL error: unexpected eof while reading,https://github.com/MariaDB/server/pull/2662
2661,,2023-06-04T11:07:21Z,heyingquan0030,closed,MDEV-31205 Typo: complatible > compatible,https://github.com/MariaDB/server/pull/2661
2660,,2023-06-04T10:44:15Z,heyingquan0030,closed,MDEV-31205: Typo complatible > compatible,https://github.com/MariaDB/server/pull/2660
2659,,2023-06-02T15:55:05Z,LinuxJedi,closed,Fix random InnoDB MSAN failures,https://github.com/MariaDB/server/pull/2659
2658,,2023-06-02T01:02:45Z,mariadb-YuchenPei,closed,Adding .ccls-cache/ to .gitignore,https://github.com/MariaDB/server/pull/2658
2657,MariaDB Foundation,2023-06-01T12:16:34Z,LinuxJedi,closed,Fixup warnings for safe_strcpy,https://github.com/MariaDB/server/pull/2657
2656,MariaDB Corporation,2023-06-01T03:57:18Z,mariadb-RexJohnston,closed,MDEV-30944 Assertion `table->no_keyread || !table->covering_keys.is_set(tab->index) || table->file->keyread == tab->index' failed in join_read_first,https://github.com/MariaDB/server/pull/2656
2655,MariaDB Corporation,2023-05-31T20:20:51Z,bnestere,closed,MDEV-29894: Calling a function from a different database in a slave side trigger crashes,https://github.com/MariaDB/server/pull/2655
2654,MariaDB Foundation,2023-05-30T23:45:28Z,grooverdan,closed,MDEV-31358: Update description for MariaDB debian/rpm packages,https://github.com/MariaDB/server/pull/2654
2653,,2023-05-30T22:40:23Z,Chaloff,closed,MDEV-30921: Use safe function snprintf,https://github.com/MariaDB/server/pull/2653
2652,,2023-05-30T13:12:44Z,diogoteles08,closed,MDEV-31364: Adding a Github Security Policy file,https://github.com/MariaDB/server/pull/2652
2651,MariaDB Foundation,2023-05-30T10:04:45Z,LinuxJedi,open,MDEV-35826 Fix COLUMNSTORE in Debian CI builds,https://github.com/MariaDB/server/pull/2651
2650,,2023-05-30T08:27:40Z,illuusio,closed,MDEV-31331: Fix cut'n'paste variable name in Debian pre-inst script,https://github.com/MariaDB/server/pull/2650
2649,,2023-05-29T13:24:42Z,andrelkin,closed,MDEV-13915 Regression,https://github.com/MariaDB/server/pull/2649
2648,GSoC,2023-05-29T08:20:00Z,junqi-xie,closed,MDEV-30610 Update RocksDB to v8.1.1,https://github.com/MariaDB/server/pull/2648
2647,Codership,2023-05-29T06:58:14Z,janlindstrom,closed,MDEV-31335 : Create sequence can cause inconsistency,https://github.com/MariaDB/server/pull/2647
2646,,2023-05-28T05:44:49Z,ottok,closed,Deb: Fix blocksize check to use $mysql_datadir/$datadir correctly,https://github.com/MariaDB/server/pull/2646
2645,MariaDB Foundation,2023-05-23T11:47:12Z,an3l,closed,MDEV-31231: Remove JavaWrappers.jar from mariadb-test-data and create new mariadb-plugin-connect-jdbc package,https://github.com/MariaDB/server/pull/2645
2643,MariaDB Foundation,2023-05-18T12:39:45Z,LinuxJedi,closed,Add preprocessor whitespace to CODING_STANDARDS.md,https://github.com/MariaDB/server/pull/2643
2642,MariaDB Foundation,2023-05-18T02:11:32Z,grooverdan,closed,MDEV-31301 sql/opt_split.cc:1043:5: warning: ‘best_param_tables’ may be used uninitialized,https://github.com/MariaDB/server/pull/2642
2641,,2023-05-16T06:34:27Z,ottok,closed,Remove CODEOWNERS as obsolete,https://github.com/MariaDB/server/pull/2641
2640,MariaDB Foundation,2023-05-15T08:11:10Z,LinuxJedi,closed,Fixup warnings for safe_strcpy,https://github.com/MariaDB/server/pull/2640
2639,MariaDB Foundation,2023-05-14T23:15:06Z,grooverdan,closed,MDEV-31268: Fedora mariadb-connector-c-config conflicts with MariaDB'…,https://github.com/MariaDB/server/pull/2639
2638,,2023-05-14T20:33:54Z,brad0,closed,Fix building with modern versions of LibreSSL,https://github.com/MariaDB/server/pull/2638
2637,,2023-05-13T16:11:14Z,LinuxJedi,closed,Fix Connect compile issue,https://github.com/MariaDB/server/pull/2637
2636,,2023-05-12T06:20:30Z,illuusio,closed,MDEV-30951: Fix small perlcritic and enable modern Perl,https://github.com/MariaDB/server/pull/2636
2635,MariaDB Foundation,2023-05-12T06:07:25Z,illuusio,closed,MDEV-31118: Make Salsa-CI file work again for MariaDB 10.9 and 10.10,https://github.com/MariaDB/server/pull/2635
2634,,2023-05-12T05:56:26Z,janlindstrom,closed,MDEV-30013 : Assertion `state() == s_aborting || state() == s_must_re…,https://github.com/MariaDB/server/pull/2634
2633,,2023-05-11T09:19:23Z,karmengc,closed,server.cnf: adjust major version to 10.11,https://github.com/MariaDB/server/pull/2633
2632,,2023-05-11T08:21:13Z,sciascid,closed,Re-enable MTR test galera_sr.GCF-1060,https://github.com/MariaDB/server/pull/2632
2631,,2023-05-11T06:56:40Z,janlindstrom,closed,MDEV-30388 : Assertion `!wsrep_has_changes(thd) || (thd->lex->sql_com…,https://github.com/MariaDB/server/pull/2631
2630,MariaDB Foundation,2023-05-10T10:50:35Z,an3l,closed,MDEV-31230: Fix CONNECT_JDBC in CMake,https://github.com/MariaDB/server/pull/2630
2629,Codership,2023-05-10T08:26:07Z,sjaakola,open,MDEV-30456 ALTER TABLE algorithm clause not replicated,https://github.com/MariaDB/server/pull/2629
2628,MariaDB Foundation,2023-05-10T06:28:29Z,LinuxJedi,closed,MDEV-31125 Add option for default local schema when I_S is queried,https://github.com/MariaDB/server/pull/2628
2627,,2023-05-08T13:21:55Z,illuusio,closed,MDEV-31216: Make sure that lsof does not fail on install,https://github.com/MariaDB/server/pull/2627
2626,,2023-05-05T10:11:47Z,hholzgra,closed,Hartmut mdev 30904,https://github.com/MariaDB/server/pull/2626
2625,,2023-05-04T07:58:00Z,janlindstrom,closed,MDEV-28433 : Server crashes when wsrep_sst_donor and wsrep_cluster_ad…,https://github.com/MariaDB/server/pull/2625
2624,Codership,2023-05-04T05:14:27Z,janlindstrom,closed,MDEV-30197 : Missing DBUG_RETURN or DBUG_VOID_RETURN macro in functio…,https://github.com/MariaDB/server/pull/2624
2623,,2023-05-02T08:44:42Z,grooverdan,closed,deb: autobake - add lunar/mantic,https://github.com/MariaDB/server/pull/2623
2622,MariaDB Foundation,2023-05-02T08:12:16Z,grooverdan,closed,deb: autobake - add lunar,https://github.com/MariaDB/server/pull/2622
2621,MariaDB Corporation,2023-05-02T03:19:30Z,mariadb-RexJohnston,open,MDEV-31130 INSERT-SELECT with many when/case/if conditions running forever,https://github.com/MariaDB/server/pull/2621
2620,,2023-05-02T02:30:07Z,mariadb-RexJohnston,closed,MDEV-31130 INSERT-SELECT with many when/case/if conditions running forever,https://github.com/MariaDB/server/pull/2620
2619,,2023-04-29T05:05:33Z,Yasuhiro-gh,closed,MDEV-23865 Create malloc function attribute,https://github.com/MariaDB/server/pull/2619
2618,,2023-04-28T09:54:26Z,temeo,closed,MDEV-29293 MariaDB stuck on starting commit state,https://github.com/MariaDB/server/pull/2618
2617,,2023-04-27T10:50:05Z,Yasuhiro-gh,closed,MDEV-23865 Create malloc function attribute,https://github.com/MariaDB/server/pull/2617
2616,MariaDB Foundation,2023-04-27T07:13:37Z,grooverdan,closed,deb: sid - debian autobake,https://github.com/MariaDB/server/pull/2616
2615,,2023-04-26T23:00:30Z,robinnewhouse,closed,Implement mysql_upgrade upgrade testing in CI,https://github.com/MariaDB/server/pull/2615
2614,,2023-04-26T21:24:21Z,arun-esh,closed,Install mariadb on windows,https://github.com/MariaDB/server/pull/2614
2613,,2023-04-25T09:05:40Z,janlindstrom,closed,MDEV-21479 : Galera 4 unable to query cluster state if not primary co…,https://github.com/MariaDB/server/pull/2613
2612,,2023-04-24T06:36:31Z,illuusio,closed,MDEV-30837: Remove awk from Debian scripts backport to 10.6,https://github.com/MariaDB/server/pull/2612
2611,MariaDB Foundation,2023-04-20T00:23:37Z,grooverdan,closed,MDEV-30186 unintialized value where there are no test cases,https://github.com/MariaDB/server/pull/2611
2610,MariaDB Corporation,2023-04-19T14:31:09Z,bnestere,closed,MDEV-31038: Parallel Replication Breaks if XA PREPARE Fails Updating Slave GTID State,https://github.com/MariaDB/server/pull/2610
2609,,2023-04-19T14:28:06Z,temeo,closed,MDEV-29293 MariaDB stuck on starting commit state,https://github.com/MariaDB/server/pull/2609
2608,,2023-04-18T06:25:06Z,temeo,closed,MDEV-29293 MariaDB stuck on starting commit state,https://github.com/MariaDB/server/pull/2608
2607,Codership,2023-04-17T04:54:11Z,janlindstrom,open,MDEV-31062 : Reduce number of wsrep calls to server code from InnoDB,https://github.com/MariaDB/server/pull/2607
2606,Codership,2023-04-17T04:51:13Z,janlindstrom,open,MDEV-31062 : Reduce number of wsrep calls to server code from InnoDB,https://github.com/MariaDB/server/pull/2606
2605,MariaDB Foundation,2023-04-17T00:18:56Z,grooverdan,closed,MDEV-27009: Add UCA-14.0.0 collations - License,https://github.com/MariaDB/server/pull/2605
2604,,2023-04-14T20:15:47Z,dlenski,closed,"[MDEV-30854] Do not use "" as string delimiter in mariadb-tzinfo-to-sql",https://github.com/MariaDB/server/pull/2604
2603,Codership,2023-04-14T08:00:15Z,janlindstrom,closed,MDEV-29775 : Assertion `0' failed in void Protocol::end_statement() w…,https://github.com/MariaDB/server/pull/2603
2602,Codership,2023-04-14T07:55:39Z,janlindstrom,closed,MDEV-29775 : Assertion `0' failed in void Protocol::end_statement() w…,https://github.com/MariaDB/server/pull/2602
2601,External Contribution,2023-04-13T18:17:59Z,Chaloff,open,"MDEV-35988 - Fix insecure use of strcpy, strcat and sprintf in Client and SQL (continues)",https://github.com/MariaDB/server/pull/2601
2600,MariaDB Corporation,2023-04-13T12:48:57Z,bnestere,closed,MDEV-30430: Enabling system versioning on tables without primary key breaks replication,https://github.com/MariaDB/server/pull/2600
2599,MariaDB Foundation,2023-04-13T08:44:15Z,illuusio,closed,MDEV-30952: Fix and correctly indent Debian scripts,https://github.com/MariaDB/server/pull/2599
2598,MariaDB Foundation,2023-04-13T08:34:58Z,illuusio,closed,MDEV-31045: Update debian/rules to be in sync to MariaDB LTS 10.6,https://github.com/MariaDB/server/pull/2598
2597,,2023-04-13T07:55:53Z,illuusio,closed,MDEV-31045: Fix regression building on Ubuntu 18.04,https://github.com/MariaDB/server/pull/2597
2596,MariaDB Corporation,2023-04-13T02:54:12Z,mariadb-RexJohnston,closed,MDEV-31022 SIGSEGV in maria_create from create_internal_tmp_table,https://github.com/MariaDB/server/pull/2596
2595,,2023-04-13T02:48:21Z,mariadb-RexJohnston,closed,MDEV-31022 SIGSEGV in maria_create from create_internal_tmp_table,https://github.com/MariaDB/server/pull/2595
2594,External Contribution,2023-04-12T22:45:21Z,thejaka-kanewala,closed,MDEV-31042: Fixing table corruption after incremental backup restore in TSE enabled databases,https://github.com/MariaDB/server/pull/2594
2593,,2023-04-11T08:06:36Z,fweimer-rh,closed,rocksdb: Define _GNU_SOURCE during fallocate CMake probe,https://github.com/MariaDB/server/pull/2593
2592,MariaDB Foundation,2023-04-11T07:27:16Z,grooverdan,closed,MDEV-30205: /usr/share/mysql-test -> mariadb-test (fix),https://github.com/MariaDB/server/pull/2592
2591,Codership,2023-04-06T04:53:04Z,janlindstrom,closed,MDEV-26175 : Assertion `! thd->in_sub_stmt' failed in bool trans_roll…,https://github.com/MariaDB/server/pull/2591
2590,,2023-04-04T19:44:08Z,Chaloff,closed,"Fix insecure use of strcpy, strcat and sprintf in Connect",https://github.com/MariaDB/server/pull/2590
2589,,2023-04-04T12:36:39Z,Weijun-H,closed,MDEV-30879 Add conversion to based 62 for CONV function,https://github.com/MariaDB/server/pull/2589
2588,Codership,2023-04-04T09:13:57Z,sjaakola,closed, MDEV-30414 sporadic failures with galera var retry autocommit,https://github.com/MariaDB/server/pull/2588
2587,Codership,2023-03-31T10:53:32Z,sciascid,closed,MDEV-30955 Explicit locks released too early in rollback path,https://github.com/MariaDB/server/pull/2587
2586,,2023-03-31T06:12:20Z,G-hacker,closed,fix typo,https://github.com/MariaDB/server/pull/2586
2585,MariaDB Foundation,2023-03-31T05:48:36Z,grooverdan,closed,"Revert ""Added mysql-log-rotate to .gitignore""",https://github.com/MariaDB/server/pull/2585
2584,,2023-03-31T05:20:01Z,G-hacker,closed,fix typo,https://github.com/MariaDB/server/pull/2584
2583,,2023-03-30T23:23:01Z,Weijun-H,closed,"MDEV-29646: sformat('Num [{:20}]', 42) gives incorrect result in view",https://github.com/MariaDB/server/pull/2583
2582,MariaDB Foundation,2023-03-29T09:24:44Z,illuusio,closed,MDEV-30843: Add Extended descriptions to compat packages,https://github.com/MariaDB/server/pull/2582
2581,,2023-03-28T21:55:45Z,Chupsy,closed,[MDEV-30178] Explicit errors on required secured transport,https://github.com/MariaDB/server/pull/2581
2580,,2023-03-28T08:31:44Z,janlindstrom,closed,MDEV-30413 : run sequence nextval got [Note] WSREP: MDL BF-BF conflic…,https://github.com/MariaDB/server/pull/2580
2579,,2023-03-28T06:11:03Z,cvicentiu,closed,Update pull request template to suggest making PRs editable by maintainers,https://github.com/MariaDB/server/pull/2579
2578,,2023-03-27T21:04:44Z,ahmedibrahim404,closed,[MDEV-19629] Backport FORMAT_BYTES from MySQL to MariaDB,https://github.com/MariaDB/server/pull/2578
2577,,2023-03-27T20:15:18Z,shivamchoudhary19,closed,Fixed some typos in optimizer_costs.txt,https://github.com/MariaDB/server/pull/2577
2576,,2023-03-27T15:23:16Z,shivamchoudhary19,closed,Fixed some typos in optimizer_costs.txt,https://github.com/MariaDB/server/pull/2576
2575,Codership,2023-03-27T08:40:30Z,janlindstrom,closed,MDEV-28641 : Query cache entries not invalidated on slave of a Galera…,https://github.com/MariaDB/server/pull/2575
2574,,2023-03-27T08:37:35Z,janlindstrom,closed,Mdev 28641,https://github.com/MariaDB/server/pull/2574
2573,need feedback,2023-03-26T16:10:04Z,arun-esh,closed,Replace sprintf function to snprintf,https://github.com/MariaDB/server/pull/2573
2572,External Contribution,2023-03-26T15:20:08Z,is-this-echo,open,[WIP] MDEV-13046 : Implement BADFILE syntax with LOAD DATA INFILE,https://github.com/MariaDB/server/pull/2572
2571,,2023-03-25T21:27:48Z,umer200,closed,Updated Readme.md (Briefed about Concepts Related to Buffer Pool),https://github.com/MariaDB/server/pull/2571
2570,,2023-03-24T13:11:56Z,kevincheng2,closed,MDEV-17398 Implement ST_GeoHash() functions available,https://github.com/MariaDB/server/pull/2570
2569,,2023-03-24T12:19:24Z,ahmedibrahim404,closed,CODING_STANDARDS: Add variable initializations and functions spacing,https://github.com/MariaDB/server/pull/2569
2568,Codership,2023-03-24T11:56:41Z,janlindstrom,closed,MDEV-25045 : Assertion `client_state_.mode() != wsrep::client_state::…,https://github.com/MariaDB/server/pull/2568
2567,MariaDB Foundation,2023-03-24T02:12:17Z,grooverdan,closed,my alloca fixes,https://github.com/MariaDB/server/pull/2567
2566,MariaDB Foundation,2023-03-24T00:19:43Z,grooverdan,closed,rpl_reporting: sprintf -> snprintf,https://github.com/MariaDB/server/pull/2566
2565,MariaDB Foundation,2023-03-23T21:55:07Z,grooverdan,closed,sql_class: sprintf -> snprintf,https://github.com/MariaDB/server/pull/2565
2564,Codership,2023-03-23T09:59:16Z,sjaakola,closed,MDEV-30892 test galera.galera_log_bin is not deterministic,https://github.com/MariaDB/server/pull/2564
2563,,2023-03-23T09:58:39Z,Weijun-H,closed,MDEV-29630: Remove unneeded code in join_read_always_key(),https://github.com/MariaDB/server/pull/2563
2562,,2023-03-22T11:46:40Z,arun-esh,closed,17 consolidate dependencies,https://github.com/MariaDB/server/pull/2562
2561,Codership,2023-03-21T12:53:47Z,sciascid,closed,MDEV-30862 Assertion `mode_ == m_high_priority' failed,https://github.com/MariaDB/server/pull/2561
2560,,2023-03-20T21:58:43Z,robinnewhouse,closed, All-green GitLab CI in 10.4 branch ,https://github.com/MariaDB/server/pull/2560
2559,,2023-03-20T21:22:57Z,robinnewhouse,closed,Add SAST scanning to Gitlab CI,https://github.com/MariaDB/server/pull/2559
2558,,2023-03-19T01:11:49Z,ahmedibrahim404,closed,[MDEV-19629] Backport FORMAT_PICO_TIME from MySQL to MariaDB,https://github.com/MariaDB/server/pull/2558
2557,,2023-03-17T17:45:11Z,PhysicsTing,closed,[MDEV-30824] Fix binlog to use 'String' for setting 'character_set_client',https://github.com/MariaDB/server/pull/2557
2556,need feedback,2023-03-16T20:04:58Z,oceanli-hub,closed,[MDEV-14978] Client programs to use $MARIADB_HOST consistently,https://github.com/MariaDB/server/pull/2556
2555,,2023-03-16T17:26:33Z,christian7007,closed,MDEV-30483 Add fix for migration from MySQL 5.7 to MariaDB 10.6,https://github.com/MariaDB/server/pull/2555
2554,Codership,2023-03-16T08:33:33Z,sciascid,closed,MDEV-30473 Remove test galera.MDEV-27713,https://github.com/MariaDB/server/pull/2554
2553,Codership,2023-03-15T14:32:47Z,sciascid,closed,MDEV-30855 Remove test galera.galera_bf_abort_group_commit,https://github.com/MariaDB/server/pull/2553
2552,Codership,2023-03-15T13:45:39Z,denis-protivensky,closed,MDEV-30804 Rollback multi-engine transaction requiring 2PC but commtting in one phase,https://github.com/MariaDB/server/pull/2552
2551,Codership,2023-03-15T10:49:31Z,sciascid,closed,MDEV-30838 Assertion `m_thd == _current_thd()',https://github.com/MariaDB/server/pull/2551
2550,,2023-03-14T14:49:08Z,uoysip,closed,MDEV-30839: Improvements to mini-benchmark (add CLI options and fixes),https://github.com/MariaDB/server/pull/2550
2549,,2023-03-14T08:34:45Z,illuusio,closed,MDEV-30837: Remove awk from Debian scripts,https://github.com/MariaDB/server/pull/2549
2548,"need feedback, External Contribution",2023-03-13T23:03:42Z,ahmedibrahim404,open,[WIP] MDEV-17398: Implement ST_IsValid Spatial (GIS) function,https://github.com/MariaDB/server/pull/2548
2547,,2023-03-13T22:23:40Z,HugoWenTD,closed,Handle meaningless addr2line results and increase timeout,https://github.com/MariaDB/server/pull/2547
2546,,2023-03-13T21:31:54Z,lornacluo,closed,Make 'move_file' command more reliable in mysqltest,https://github.com/MariaDB/server/pull/2546
2545,,2023-03-13T07:01:37Z,illuusio,closed,MDEV-30778: Remove Awk from mysql_install_db,https://github.com/MariaDB/server/pull/2545
2544,,2023-03-12T01:04:34Z,ottok,closed,Misc man page / groff syntax fixes,https://github.com/MariaDB/server/pull/2544
2543,,2023-03-11T22:16:29Z,ottok,closed,Fix trivial spelling errors,https://github.com/MariaDB/server/pull/2543
2542,,2023-03-11T10:08:55Z,Weijun-H,closed,MDEV-30351 crash in Item_func_left::val_str,https://github.com/MariaDB/server/pull/2542
2541,,2023-03-11T00:48:37Z,HugoWenTD,closed,MDEV-31151: Fix a stack overflow in pinbox allocator,https://github.com/MariaDB/server/pull/2541
2540,,2023-03-11T00:29:24Z,Chaloff,closed,[MDEV-30543] New status variable: max_used_connections_time,https://github.com/MariaDB/server/pull/2540
2539,,2023-03-10T23:22:13Z,dlenski,closed,[MDEV-29827] Clear and specific error when --event-scheduler=ON is combined with skip-grant-tables,https://github.com/MariaDB/server/pull/2539
2538,MariaDB Foundation,2023-03-10T02:55:06Z,grooverdan,closed,MDEV-30825 innodb_compression_algorithm=0 (none) increments Innodb_num_pages_page_compression_error,https://github.com/MariaDB/server/pull/2538
2537,External Contribution,2023-03-09T16:38:48Z,is-this-echo,open,WIP : [MDEV-23962] Removed obsolete code to handle 'arc' directories,https://github.com/MariaDB/server/pull/2537
2536,MariaDB Corporation,2023-03-09T02:17:52Z,mariadb-RexJohnston,closed,MDEV-30815 Printing a stack trace leaks file descriptors.,https://github.com/MariaDB/server/pull/2536
2535,MariaDB Foundation,2023-03-08T22:39:16Z,grooverdan,closed,MDEV-29694 follow-up: Simplify mlog_init_t - lsn unused,https://github.com/MariaDB/server/pull/2535
2534,MariaDB Corporation,2023-03-08T22:08:34Z,bnestere,closed,MDEV-13915: STOP SLAVE takes very long time on a busy system,https://github.com/MariaDB/server/pull/2534
2533,,2023-03-08T17:22:11Z,Weijun-H,closed,MDEV-30811: fail to compile 11.0 on MacOS,https://github.com/MariaDB/server/pull/2533
2532,MariaDB Foundation,2023-03-08T02:46:30Z,grooverdan,closed,MDEV-30810 errmsg-utf8.txt no longer uses charsets,https://github.com/MariaDB/server/pull/2532
2531,MariaDB Corporation,2023-03-06T21:32:58Z,mariadb-RexJohnston,closed,MDEV-30605 Wrong result while using index for group-by,https://github.com/MariaDB/server/pull/2531
2530,,2023-03-06T17:54:36Z,is-this-echo,closed,MDEV-24453 Added support for mysql_fix_privilege_tables to honor the --verbose parameter,https://github.com/MariaDB/server/pull/2530
2529,MariaDB Foundation,2023-03-06T16:39:25Z,LinuxJedi,open,MDEV-8587 Aria log encryption,https://github.com/MariaDB/server/pull/2529
2528,MariaDB Foundation,2023-03-06T16:18:01Z,an3l,closed,"MDEV-30269: Remove rpl_semi_sync_[slave,master] plugin keywords usage in code",https://github.com/MariaDB/server/pull/2528
2527,,2023-03-06T10:11:42Z,EkaterinePapava,closed,MDEV-30789 Adding full support for Georgian language,https://github.com/MariaDB/server/pull/2527
2526,MariaDB Corporation,2023-03-06T01:01:31Z,mariadb-RexJohnston,closed,"MDEV-30771 Optimizer trace:  table_scan.rows is traced as integer, change to double",https://github.com/MariaDB/server/pull/2526
2525,External Contribution,2023-03-04T21:18:27Z,Weijun-H,closed,MDEV-27126 my_getopt compares option names case sensitively,https://github.com/MariaDB/server/pull/2525
2524,,2023-03-04T04:59:29Z,EkaterinePapava,closed,MDEV-30789 Adding initial Georgian translation,https://github.com/MariaDB/server/pull/2524
2523,,2023-03-03T19:40:26Z,EkaterinePapava,closed,Add initial Georgian translation,https://github.com/MariaDB/server/pull/2523
2522,,2023-03-03T19:26:01Z,EkaterinePapava,closed,Add Georgian locale,https://github.com/MariaDB/server/pull/2522
2521,,2023-03-03T18:11:16Z,christian7007,closed, Minimize unsafe C functions usage - replace sprintf() and strcpy(),https://github.com/MariaDB/server/pull/2521
2520,External Contribution,2023-03-03T12:41:51Z,Weijun-H,open,MDEV-24931: Assertion `prefix_size <= width' failed in Bitmap<width>::is_prefix(uint) & UBSAN: shift exponent 32 is too large for 32-bit type 'int' in generate_derived_keys_for_table,https://github.com/MariaDB/server/pull/2520
2519,,2023-03-03T00:08:20Z,Weijun-H,closed,MDEV-23000: Ensure we get a warning from THD::drop_temporary_table() in case of disk errors ,https://github.com/MariaDB/server/pull/2519
2518,,2023-03-02T20:23:26Z,Weijun-H,closed,MDEV-23000: Ensure we get a warning from THD::drop_temporary_table() in case of disk errors,https://github.com/MariaDB/server/pull/2518
2517,,2023-03-02T18:55:07Z,is-this-echo,closed,MDEV-24005 Updated the --use-memory option usage message in Mariaback…,https://github.com/MariaDB/server/pull/2517
2516,,2023-03-02T18:24:11Z,robinnewhouse,closed,Minimize unsafe C functions usage - replace strcat() and strcpy() - continued,https://github.com/MariaDB/server/pull/2516
2515,,2023-03-02T11:21:02Z,kevincheng2,closed,MDEV-30758 mariabackup --help only lists server groups read in config…,https://github.com/MariaDB/server/pull/2515
